date,nyse_advances,nyse_declines,nyse_unchanged,nyse_new_highs,nyse_new_lows,nasdaq_advances,nasdaq_declines,nasdaq_new_highs,nasdaq_new_lows,nyse_ad_line,nyse_down_vol,nyse_trin,nyse_highs_alt
2016-10-06,,,,52.6108,3.34832,,,,,24.9728,,,27.6815
2016-10-07,,,,52.8775,3.27071,,,,,24.6799,,,27.3861
2016-10-10,,,,53.1676,3.46918,,,,,25.3703,,,27.3861
2016-10-11,,,,52.7641,3.51251,,,,,25.1122,,,26.8789
2016-10-12,,,,53.7816,3.45194,,,,,25.2936,,,26.9153
2016-10-13,,,,54.606,3.32252,,,,,25.0774,,,26.5441
2016-10-14,,,,54.1754,3.35699,,,,,25.182,,,26.6889
2016-10-17,,,,54.5265,3.193,,,,,25.1889,,,26.7863
2016-10-18,,,,55.1628,3.23641,,,,,25.3982,,,26.6987
2016-10-19,,,,54.9359,3.27946,,,,,25.4051,,,26.7421
2016-10-20,,,,54.8029,3.10689,,,,,25.2378,,,26.5667
2016-10-21,,,,54.9571,3.10689,,,,,24.91,,,26.5667
2016-10-24,,,,55.3024,3.14994,,,,,25.5586,,,26.7608
2016-10-25,,,,55.2472,3.06366,,,,,24.9658,,,26.673
2016-10-26,,,,54.2181,2.93424,,,,,24.5822,,,26.5441
2016-10-27,,,,52.4421,2.89109,,,,,25.0983,,,26.2822
2016-10-28,,,,52.4139,2.84796,,,,,24.3661,,,26.4131
2016-10-31,,,,53.4149,2.76157,,,,,24.4428,,,26.3678
2016-11-01,,,,51.8766,2.76157,,,,,24.1847,,,25.9317
2016-11-02,,,,50.7912,2.80482,,,,,23.7314,,,25.5407
2016-11-03,,,,50.248,2.89109,,,,,23.8082,,,25.4126
2016-11-04,,,,50.8193,2.93424,,,,,24.0174,,,25.2837
2016-11-07,,,,51.4546,3.06366,,,,,24.1778,,,25.8479
2016-11-08,,,,50.6709,3.4088,,,,,24.2754,,,26.3255
2016-11-09,,,,49.346,3.79727,,,,,24.4986,,,27.6292
2016-11-10,,,,47.7174,4.14251,,,,,23.843,,,29.1487
2016-11-11,,,,48.0132,4.7464,,,,,24.0174,,,30.0605
2016-11-14,,,,50.0016,5.09181,,,,,23.6896,,,28.9311
2016-11-15,,,,49.0966,4.91907,,,,,23.8988,,,28.7144
2016-11-16,,,,49.5302,4.91907,,,,,23.9686,,,29.194
2016-11-17,,,,48.827,5.22116,,,,,24.5055,,,29.4953
2016-11-18,,,,49.5574,5.4802,,,,,24.4986,,,30.3205
2016-11-21,,,,49.4594,5.39382,,,,,25.3982,,,30.4938
2016-11-22,,,,50.5438,5.60953,,,,,25.5097,,,31.321
2016-11-23,,,,50.5875,5.78219,,,,,26.1304,,,31.45
2016-11-25,,,,50.5923,5.78219,,,,,25.9909,,,31.4943
2016-11-28,,,,50.6709,5.26439,,,,,26.2489,,,31.2767
2016-11-29,,,,51.2422,5.13486,,,,,26.2908,,,30.7548
2016-11-30,,,,49.8872,5.39382,,,,,26.242,,,30.4101
2016-12-01,,,,48.8958,5.22116,,,,,26.3814,,,30.3205
2016-12-02,,,,49.6709,5.09181,,,,,27.3159,,,30.5391
2016-12-05,,,,50.2257,5.78219,,,,,27.7064,,,30.8876
2016-12-06,,,,50.4099,5.73896,,,,,28.0482,,,30.931
2016-12-07,,,,51.3625,5.60953,,,,,28.6339,,,31.8842
2016-12-08,,,,51.9745,5.69581,,,,,29.1221,,,32.4495
2016-12-09,,,,51.9677,5.60953,,,,,29.0524,,,32.4937
2016-12-12,,,,52.4042,5.91161,,,,,28.8989,,,32.1008
2016-12-13,,,,52.4139,6.04103,,,,,28.9268,,,32.7991
2016-12-14,,,,50.7272,6.08428,,,,,30.3495,,,32.4121
2016-12-15,,,,50.4594,6.68836,,,,,30.0287,,,32.8443
2016-12-16,,,,51.7136,6.60189,,,,,29.8474,,,32.4524
2016-12-19,,,,52.1792,6.8177,,,,,30.3495,,,33.1082
2016-12-20,,,,52.6759,7.42178,,,,,30.0566,,,33.4145
2016-12-21,,,,51.2082,7.29246,,,,,30.0705,,,33.3703
2016-12-22,,,,51.186,7.07656,,,,,30.2658,,,33.1949
2016-12-23,,,,51.5749,7.07656,,,,,30.6214,,,33.4145
2016-12-27,,,,51.6234,8.19844,,,,,30.8934,,,33.4579
2016-12-28,,,,51.4944,7.63768,,,,,30.4959,,,33.3249
2016-12-29,,,,52.1792,6.99036,,,,,30.8934,,,33.3249
2016-12-30,,,,52.9425,7.0335,,,,,30.4889,,,33.5001
2017-01-03,,,,53.2287,7.33569,,,,,31.8488,,,33.3703
2017-01-04,,,,54.1628,7.55121,,,,,31.8209,,,33.7631
2017-01-05,,,,54.0289,7.0335,,,,,31.7512,,,33.6735
2017-01-06,,,,53.1413,6.90398,,,,,31.5071,,,33.5918
2017-01-09,,,,52.4731,6.99036,,,,,31.2212,,,33.1949
2017-01-10,,,,51.8804,7.11979,,,,,31.1514,,,33.3703
2017-01-11,,,,51.9726,7.0335,,,,,30.9492,,,33.5001
2017-01-12,,,,52.7582,6.77447,,,,,31.0887,,,33.2383
2017-01-13,,,,52.5032,7.16293,,,,,31.0189,,,33.4145
2017-01-17,,,,53.477,6.99036,,,,,30.8097,,,32.9349
2017-01-18,,,,53.3363,7.16293,,,,,31.0608,,,33.1949
2017-01-19,,,,52.7001,6.8177,,,,,31.3258,,,32.6711
2017-01-20,,,,53.4081,6.77447,,,,,31.0399,,,32.5843
2017-01-23,,,,53.8359,6.90398,,,,,31.0189,,,32.2781
2017-01-24,,,,53.9144,7.33569,,,,,30.8097,,,32.7597
2017-01-25,,,,53.7088,7.37855,,,,,30.9143,,,33.2383
2017-01-26,,,,52.8504,7.2493,,,,,31.2351,,,32.6277
2017-01-27,,,,52.5138,7.16293,,,,,31.5211,,,32.6277
2017-01-30,,,,52.4304,6.38629,,,,,31.3118,,,31.8832
2017-01-31,,,,52.8155,5.1781,,,,,31.0957,,,31.9266
2017-02-01,,,,51.6088,5.39382,,,,,29.7567,,,32.3648
2017-02-02,,,,52.6079,5.43696,,,,,29.7986,,,30.9241
2017-02-03,,,,53.0793,5.35048,,,,,30.1124,,,31.581
2017-02-06,,,,53.1152,4.9623,,,,,29.2476,,,30.9665
2017-02-07,,,,53.4605,4.83278,,,,,29.2058,,,31.447
2017-02-08,,,,53.8359,4.66022,,,,,29.5057,,,31.2718
2017-02-09,,,,52.7447,4.78974,,,,,29.7149,,,31.6214
2017-02-10,,,,53.1152,4.83278,,,,,30.2728,,,32.1915
2017-02-13,,,,52.9649,4.83278,,,,,30.3355,,,32.4121
2017-02-14,,,,52.1074,4.7464,,,,,30.2658,,,32.3205
2017-02-15,,,,52.2247,5.13486,,,,,30.1961,,,32.4967
2017-02-16,,,,52.8078,5.35048,,,,,30.4192,,,32.5843
2017-02-17,,,,53.0454,5.13486,,,,,30.8516,,,31.8438
2017-02-21,,,,53.1986,5.60953,,,,,31.1236,,,32.3205
2017-02-22,,,,53.3791,5.60953,,,,,31.528,,,32.3205
2017-02-23,,,,53.3228,5.35048,,,,,31.27,,,31.9728
2017-02-24,,,,53.6652,5.22116,,,,,28.5224,,,32.3648
2017-02-27,,,,53.5371,5.22116,,,,,27.2322,,,32.6277
2017-02-28,,,,54.0493,5.09181,,,,,26.0746,,,31.7532
2017-03-01,,,,53.6652,5.30753,,,,,26.3745,,,32.6711
2017-03-02,,,,53.1938,5.26439,,,,,25.698,,,32.1472
2017-03-03,,,,53.1413,5.00544,,,,,25.4051,,,32.3205
2017-03-06,,,,52.5303,4.91907,,,,,25.4539,,,32.1018
2017-03-07,,,,51.6234,5.00544,,,,,25.3145,,,32.1472
2017-03-08,,,,50.4091,4.87592,,,,,24.9797,,,31.6214
2017-03-09,,,,49.6302,4.91907,,,,,25.1192,,,31.5376
2017-03-10,,,,49.6176,5.04859,,,,,25.0983,,,31.7966
2017-03-13,,,,49.6815,6.12733,,,,,25.3982,,,32.1018
2017-03-14,,,,49.4662,5.69581,,,,,25.3145,,,31.9728
2017-03-15,,,,50.4401,5.82524,,,,,25.7747,,,32.418
2017-03-16,,,,50.4517,5.73896,,,,,25.8514,,,32.418
2017-03-17,,,,50.7436,5.60953,,,,,25.9072,,,32.418
2017-03-20,,,,50.5875,5.69581,,,,,25.9909,,,32.3717
2017-03-21,,,,50.4594,5.39382,,,,,25.9909,,,31.449
2017-03-22,,,,50.8096,5.39382,,,,,25.4051,,,31.0571
2017-03-23,,,,51.2869,5.56629,,,,,25.5376,,,31.449
2017-03-24,,,,51.3586,5.56629,,,,,25.6492,,,31.3634
2017-03-27,,,,51.1452,5.4802,,,,,25.2726,,,31.0571
2017-03-28,,,,50.7602,5.56629,,,,,25.6701,,,31.4933
2017-03-29,,,,52.2491,5.4802,,,,,25.8445,,,31.449
2017-03-30,,,,52.0987,5.56629,,,,,26.1583,,,31.581
2017-03-31,,,,52.5468,5.56629,,,,,26.0328,,,31.4933
2017-04-03,,,,52.6613,5.39382,,,,,25.7468,,,30.8799
2017-04-04,,,,52.5235,5.43696,,,,,26.0537,,,31.2295
2017-04-05,,,,52.8669,5.39382,,,,,26.0188,,,30.9655
2017-04-06,,,,53.0803,5.43696,,,,,26.1304,,,31.2727
2017-04-07,,,,53.2548,5.82524,,,,,26.1932,,,31.3181
2017-04-10,,,,53.7186,6.34304,,,,,26.6186,,,31.2727
2017-04-11,,,,54.1298,6.47246,,,,,26.6813,,,31.8862
2017-04-12,,,,53.7777,6.25685,,,,,26.6883,,,31.0571
2017-04-13,,,,53.673,5.99781,,,,,26.1304,,,30.6612
2017-04-17,,,,54.2665,6.29989,,,,,26.5349,,,30.9655
2017-04-18,,,,54.4295,6.42951,,,,,26.3954,,,30.8799
2017-04-19,,,,54.6176,6.29989,,,,,26.3814,,,31.2295
2017-04-20,,,,54.8766,6.51571,,,,,26.4512,,,31.8468
2017-04-21,,,,54.6362,6.90398,,,,,26.3396,,,31.7572
2017-04-24,,,,54.0231,7.20598,,,,,27.1346,,,32.3717
2017-04-25,,,,53.9338,7.72397,,,,,27.1974,,,32.8985
2017-04-26,,,,53.928,7.20598,,,,,27.4972,,,32.7675
2017-04-27,,,,53.9338,7.0335,,,,,27.3159,,,32.8129
2017-04-28,,,,52.9348,6.99036,,,,,27.3229,,,32.418
2017-05-01,,,,53.1753,7.55121,,,,,26.9533,,,32.1964
2017-05-02,,,,52.6709,7.29246,,,,,27.2601,,,32.1964
2017-05-03,,,,52.2229,6.86094,,,,,25.977,,,31.9778
2017-05-04,,,,52.2287,6.68836,,,,,25.7399,,,33.2077
2017-05-05,,,,52.7185,6.99036,,,,,27.8947,,,33.6882
2017-05-08,,,,52.1841,6.99036,,,,,27.1486,,,33.7375
2017-05-09,,,,52.3936,7.50798,,,,,27.0649,,,33.5602
2017-05-10,,,,53.478,7.93968,,,,,27.03,,,33.4686
2017-05-11,,,,54.0725,8.75938,,,,,26.7162,,,33.3386
2017-05-12,,,,54.5013,9.01937,,,,,27.3857,,,33.0315
2017-05-15,,,,54.9058,9.14653,,,,,27.4205,,,33.0758
2017-05-16,,,,54.3626,8.93242,,,,,27.1346,,,32.8542
2017-05-17,,,,54.8825,8.19844,,,,,26.5139,,,31.9316
2017-05-18,,,,55.1589,7.85331,,,,,26.5697,,,31.7149
2017-05-19,,,,55.2812,8.0692,,,,,27.023,,,31.9778
2017-05-22,,,,55.1424,7.76711,,,,,27.0579,,,31.9778
2017-05-23,,,,55.2588,7.42178,,,,,27.03,,,32.0202
2017-05-24,,,,55.2317,7.29246,,,,,27.3787,,,31.9316
2017-05-25,,,,54.9562,6.73151,,,,,27.5949,,,31.6233
2017-05-26,,,,54.543,6.8177,,,,,27.3159,,,31.449
2017-05-30,,,,54.4479,6.77447,,,,,27.4414,,,31.4057
2017-05-31,,,,54.6362,6.38629,,,,,27.8668,,,31.3634
2017-06-01,,,,55.1356,6.38629,,,,,28.1876,,,31.8468
2017-06-02,,,,55.802,5.95476,,,,,28.2643,,,32.3717
2017-06-05,,,,55.4033,5.99781,,,,,28.3271,,,31.8862
2017-06-06,,,,55.0222,5.91161,,,,,28.2643,,,31.6233
2017-06-07,,,,54.9843,5.91161,,,,,28.0621,,,31.6233
2017-06-08,,,,54.8534,6.73151,,,,,28.0063,,,32.1068
2017-06-09,,,,55.4693,6.86094,,,,,27.5809,,,32.2417
2017-06-12,,,,56.1347,6.64513,,,,,28.0342,,,32.0654
2017-06-13,,,,56.1347,6.8177,,,,,27.4345,,,32.1068
2017-06-14,,,,56.3015,6.42951,,,,,27.3368,,,32.3323
2017-06-15,,,,55.9912,6.29989,,,,,26.8626,,,32.6869
2017-06-16,,,,56.4694,6.42951,,,,,27.0928,,,32.4663
2017-06-19,,,,56.3811,6.42951,,,,,26.9393,,,32.7765
2017-06-20,,,,56.6711,6.38629,,,,,26.5139,,,32.4229
2017-06-21,,,,56.7584,6.21352,,,,,26.0607,,,31.8498
2017-06-22,,,,56.8011,6.21352,,,,,26.235,,,31.7602
2017-06-23,,,,56.8428,6.38629,,,,,26.3536,,,31.6706
2017-06-26,,,,57.3374,6.64513,,,,,26.9045,,,31.8498
2017-06-27,,,,57.3374,6.08428,,,,,26.5837,,,31.7168
2017-06-28,,,,58.097,6.29989,,,,,27.3578,,,32.2024
2017-06-29,,,,57.6653,6.04103,,,,,26.7859,,,31.9354
2017-06-30,,,,57.9961,6.08428,,,,,26.7232,,,31.8902
2017-07-03,,,,59.0989,6.12733,,,,,27.1137,,,32.157
2017-07-05,,,,58.8952,6.47246,,,,,26.4093,,,31.9354
2017-07-06,,,,56.8758,6.25685,,,,,26.1932,,,31.5396
2017-07-07,,,,56.7719,6.51571,,,,,26.2141,,,31.45
2017-07-10,,,,56.3607,6.60189,,,,,26.3117,,,31.3181
2017-07-11,,,,56.3258,6.8177,,,,,25.8166,,,31.6253
2017-07-12,,,,56.8835,6.60189,,,,,25.9212,,,31.8902
2017-07-13,,,,56.3772,6.60189,,,,,25.9282,,,31.7168
2017-07-14,,,,56.7584,6.68836,,,,,26.3257,,,31.7602
2017-07-17,,,,56.9466,6.55884,,,,,26.6255,,,32.0241
2017-07-18,,,,56.3976,6.47246,,,,,26.6325,,,31.8036
2017-07-19,,,,56.384,6.38629,,,,,26.8417,,,32.2024
2017-07-20,,,,56.2511,6.38629,,,,,26.7789,,,32.2024
2017-07-21,,,,56.384,6.34304,,,,,26.9603,,,31.8498
2017-07-24,,,,56.2899,6.42951,,,,,26.3954,,,31.8036
2017-07-25,,,,56.5809,6.42951,,,,,27.023,,,32.5115
2017-07-26,,,,56.6109,6.34304,,,,,26.5697,,,32.0241
2017-07-27,,,,56.1774,6.25685,,,,,26.7929,,,31.8498
2017-07-28,,,,56.061,6.42951,,,,,26.5418,,,31.7602
2017-07-31,,,,56.5673,6.73151,,,,,26.4163,,,31.8036
2017-08-01,,,,55.9804,6.64513,,,,,26.8278,,,31.7602
2017-08-02,,,,55.5062,6.34304,,,,,26.9254,,,31.6253
2017-08-03,,,,55.7254,6.34304,,,,,26.9672,,,31.8902
2017-08-04,,,,55.4305,6.34304,,,,,27.7413,,,32.5115
2017-08-07,,,,55.1909,6.38629,,,,,28.2992,,,32.288
2017-08-08,,,,55.3218,6.60189,,,,,28.3132,,,32.6869
2017-08-09,,,,55.6953,6.25685,,,,,27.9226,,,32.4229
2017-08-10,,,,55.8553,6.38629,,,,,27.0579,,,32.1118
2017-08-11,,,,56.0474,6.60189,,,,,27.0579,,,32.0241
2017-08-14,,,,56.8535,6.29989,,,,,27.3089,,,32.6425
2017-08-15,,,,56.9204,6.12733,,,,,26.9463,,,32.3323
2017-08-16,,,,57.6207,6.21352,,,,,27.023,,,32.3786
2017-08-17,,,,57.9369,6.55884,,,,,26.5558,,,31.45
2017-08-18,,,,57.578,6.34304,,,,,26.507,,,31.1871
2017-08-21,,,,58.7332,6.42951,,,,,26.4303,,,31.0955
2017-08-22,,,,58.5509,6.73151,,,,,26.765,,,31.45
2017-08-23,,,,58.3462,6.68836,,,,,27.1067,,,31.2727
2017-08-24,,,,58.2822,6.51571,,,,,27.1137,,,31.2727
2017-08-25,,,,58.3462,6.38629,,,,,27.3299,,,31.5396
2017-08-28,,,,58.1911,6.42951,,,,,27.2741,,,31.0561
2017-08-29,,,,58.3036,6.55884,,,,,26.8836,,,31.0955
2017-08-30,,,,58.2958,6.51571,,,,,26.7232,,,31.1418
2017-08-31,,,,58.7119,6.51571,,,,,26.9742,,,31.583
2017-09-01,,,,58.9835,6.55884,,,,,27.5391,,,31.583
2017-09-05,,,,59.0058,6.17037,,,,,27.0928,,,31.0561
2017-09-06,,,,58.6517,6.21352,,,,,25.8236,,,31.0955
2017-09-07,,,,58.8952,6.25685,,,,,24.638,,,31.0089
2017-09-08,,,,59.0136,6.21352,,,,,24.4776,,,31.3181
2017-09-11,,,,59.0495,6.34304,,,,,24.2545,,,31.7168
2017-09-12,,,,58.4277,6.34304,,,,,24.7705,,,32.0684
2017-09-13,,,,58.3627,6.38629,,,,,24.4218,,,32.1118
2017-09-14,,,,58.5004,6.51571,,,,,24.1289,,,32.289
2017-09-15,,,,58.5742,6.8177,,,,,24.3451,,,32.602
2017-09-18,,,,58.5742,7.16293,,,,,24.5683,,,33.0905
2017-09-19,,,,58.2492,7.46493,,,,,24.917,,,33.1348
2017-09-20,,,,58.256,7.42178,,,,,24.9658,,,33.4459
2017-09-21,,,,57.87,7.37855,,,,,24.7705,,,33.3573
2017-09-22,,,,56.2511,7.50798,,,,,24.8682,,,33.4459
2017-09-25,,,,56.3181,7.68083,,,,,24.9379,,,33.5809
2017-09-26,,,,56.3093,7.76711,,,,,24.9588,,,33.9354
2017-09-27,,,,56.5605,7.93968,,,,,24.8961,,,34.6888
2017-09-28,,,,57.5237,8.11216,,,,,24.9309,,,34.9556
2017-09-29,,,,57.3006,7.89653,,,,,24.6868,,,34.5115
2017-10-02,,,,57.4335,8.3712,,,,,24.6241,,,34.6444
2017-10-03,,,,57.7458,8.45786,,,,,25.2726,,,34.867
2017-10-04,,,,58.0718,8.19844,,,,,26.2141,,,34.9999
2017-10-05,,,,57.5237,8.24177,,,,,25.8166,,,34.9123
2017-10-06,,,,57.3986,8.54329,,,,,25.7468,,,34.867
2017-10-09,,,,57.7982,8.41387,,,,,25.5446,,,34.7331
2017-10-10,,,,57.2123,8.50034,,,,,25.8793,,,34.6888
2017-10-11,,,,57.1086,8.67348,,,,,26.0746,,,34.6444
2017-10-12,,,,57.0581,8.63005,,,,,25.7678,,,34.7331
2017-10-13,,,,57.45,8.75938,,,,,25.4888,,,34.8217
2017-10-16,,,,57.45,9.44985,,,,,25.4051,,,34.867
2017-10-17,,,,57.4044,10.1404,,,,,25.3424,,,34.4218
2017-10-18,,,,57.7604,10.3127,,,,,25.6074,,,34.9123
2017-10-19,,,,57.642,10.7432,,,,,25.7887,,,34.5568
2017-10-20,,,,57.7672,11.3056,,,,,25.6492,,,34.9999
2017-10-23,,,,57.4267,11.7803,,,,,25.4191,,,34.7331
2017-10-24,,,,57.0339,12.0392,,,,,25.3563,,,35.1339
2017-10-25,,,,56.3151,11.9084,,,,,25.2726,,,34.9999
2017-10-26,,,,55.9669,12.1683,,,,,25.6492,,,35.6222
2017-10-27,,,,56.5295,12.0826,,,,,25.6353,,,35.7541
2017-10-30,,,,56.6342,10.9608,,,,,25.1959,,,34.9556
2017-10-31,,,,56.4858,11.2189,,,,,25.5167,,,35.1339
2017-11-01,,,,56.8932,10.7432,,,,,25.2308,,,35.3111
2017-11-02,,,,57.4713,10.9165,,,,,24.7914,,,35.4883
2017-11-03,,,,57.8787,10.1404,,,,,24.5474,,,35.4883
2017-11-06,,,,58.0718,10.2269,,,,,24.7217,,,35.4883
2017-11-07,,,,58.3627,10.8751,,,,,24.5125,,,35.4459
2017-11-08,,,,56.8486,10.7017,,,,,22.9853,,,35.2225
2017-11-09,,,,56.6634,10.7017,,,,,23.6059,,,34.4218
2017-11-10,,,,56.8331,11.3056,,,,,23.7036,,,34.5115
2017-11-13,,,,57.4859,10.4436,,,,,22.9783,,,34.4218
2017-11-14,,,,58.3909,10.1817,,,,,23.3479,,,34.5115
2017-11-15,,,,57.382,10.9608,,,,,23.0411,,,34.0221
2017-11-16,,,,57.6779,11.1765,,,,,24.1638,,,37.6193
2017-11-17,,,,57.6721,11.0889,,,,,24.8682,,,38.3746
2017-11-20,,,,57.7739,12.1683,,,,,24.8751,,,38.0201
2017-11-21,,,,58.223,11.8227,,,,,25.0355,,,38.6443
2017-11-22,,,,57.9097,11.9535,,,,,25.2726,,,38.7753
2017-11-24,,,,57.9389,12.3841,,,,,25.2447,,,38.9092
2017-11-27,,,,57.7167,12.1242,,,,,26.0328,,,39.7521
2017-11-28,,,,58.063,12.9445,,,,,26.1164,,,39.5336
2017-11-29,,,,58.096,13.1161,,,,,26.2489,,,40.018
2017-11-30,,,,57.8264,13.2479,,,,,26.3884,,,40.4621
2017-12-01,,,,58.288,12.6875,,,,,26.3675,,,39.8427
2017-12-04,,,,58.0368,12.3841,,,,,26.4651,,,39.8427
2017-12-05,,,,57.6847,12.2964,,,,,26.228,,,40.9092
2017-12-06,,,,57.5674,10.8751,,,,,25.2726,,,40.4621
2017-12-07,,,,57.7827,11.1322,,,,,24.8682,,,40.5498
2017-12-08,,,,58.0029,11.607,,,,,25.1053,,,40.4621
2017-12-11,,,,58.1813,11.3479,,,,,24.9937,,,40.0633
2017-12-12,,,,58.5839,11.4779,,,,,24.7636,,,39.3524
2017-12-13,,,,59.1251,11.1765,,,,,24.7217,,,39.7521
2017-12-14,,,,59.1309,10.7894,,,,,24.2266,,,39.5336
2017-12-15,,,,59.8594,10.7017,,,,,24.1359,,,39.8073
2017-12-18,,,,59.9098,11.3056,,,,,24.1568,,,40.1204
2017-12-19,,,,57.6265,11.3479,,,,,24.387,,,40.0309
2017-12-20,,,,56.6711,11.3479,,,,,24.8124,,,40.4769
2017-12-21,,,,56.5363,11.6927,,,,,25.2308,,,40.343
2017-12-22,,,,56.3375,11.6927,,,,,26.0537,,,40.1204
2017-12-26,,,,56.6468,12.0392,,,,,26.1443,,,40.0752
2017-12-27,,,,56.6566,11.8678,,,,,26.3745,,,40.211
2017-12-28,,,,56.7904,11.9951,,,,,26.6046,,,40.343
2017-12-29,,,,56.5867,12.2964,,,,,26.242,,,39.8959
2018-01-02,,,,56.8874,11.3912,,,,,25.97,,,40.0752
2018-01-03,,,,56.7827,11.5636,,,,,26.1234,,,40.211
2018-01-04,,,,55.9504,11.3056,,,,,26.1862,,,40.211
2018-01-05,,,,55.5673,12.2108,,,,,26.2768,,,39.6291
2018-01-08,,,,55.6721,11.5221,,,,,26.1583,,,39.5404
2018-01-09,,,,54.3752,11.6927,,,,,26.1722,,,39.5828
2018-01-10,,,,53.4139,11.9951,,,,,25.1541,,,39.3189
2018-01-11,,,,53.3829,12.4688,,,,,25.6492,,,40.3872
2018-01-12,,,,52.3538,12.4688,,,,,25.8096,,,39.9855
2018-01-16,,,,52.5934,11.8227,,,,,25.1401,,,39.7197
2018-01-17,,,,53.3315,12.0826,,,,,25.0843,,,40.2544
2018-01-18,,,,52.5051,11.8227,,,,,24.8054,,,39.9403
2018-01-19,,,,52.3994,12.1683,,,,,24.8682,,,40.6571
2018-01-22,,,,53.2336,12.0392,,,,,24.9937,,,40.2976
2018-01-23,,,,54.2384,11.9084,,,,,24.5334,,,40.1619
2018-01-24,,,,53.5274,12.0826,,,,,24.4428,,,39.9855
2018-01-25,,,,53.8475,12.1242,,,,,24.4009,,,40.6098
2018-01-26,,,,53.0599,12.0826,,,,,24.5822,,,40.6571
2018-01-29,,,,52.5352,11.8678,,,,,25.2029,,,40.2976
2018-01-30,,,,52.0987,11.3912,,,,,26.0328,,,39.8073
2018-01-31,,,,52.9474,11.2189,,,,,25.3633,,,39.5404
2018-02-01,,,,51.6176,11.3912,,,,,25.5795,,,40.8333
2018-02-02,,,,51.635,10.7894,,,,,24.9239,,,39.5828
2018-02-05,,,,50.0045,9.23319,,,,,24.0383,,,38.2889
2018-02-06,,,,49.8028,9.10509,,,,,23.7036,,,39.1377
2018-02-07,,,,50.0366,8.93242,,,,,23.843,,,40.3872
2018-02-08,,,,48.4962,8.3712,,,,,22.9364,,,38.8698
2018-02-09,,,,49.0142,8.54329,,,,,23.0689,,,39.3189
2018-02-12,,,,48.1965,7.76711,,,,,23.1736,,,39.3602
2018-02-13,,,,48.4962,7.07656,,,,,22.9713,,,39.3602
2018-02-14,,,,47.5418,7.72397,,,,,23.1596,,,39.8546
2018-02-15,,,,48.2712,6.99036,,,,,23.7663,,,40.4326
2018-02-16,,,,49.345,7.2493,,,,,23.9964,,,40.8333
2018-02-20,,,,48.2945,6.90398,,,,,23.4386,,,39.8546
2018-02-21,,,,48.6544,7.16293,,,,,23.2363,,,40.1619
2018-02-22,,,,48.8716,7.16293,,,,,22.8458,,,40.0309
2018-02-23,,,,49.5457,7.11979,,,,,25.3912,,,40.2976
2018-02-26,,,,49.7805,7.55121,,,,,24.9797,,,40.6098
2018-02-27,,,,48.6544,7.20598,,,,,25.7957,,,40.0752
2018-02-28,,,,48.7,6.94723,,,,,26.9114,,,39.185
2018-03-01,,,,49.1568,6.94723,,,,,27.6158,,,39.05
2018-03-02,,,,49.2159,6.90398,,,,,27.7901,,,39.4498
2018-03-05,,,,50.0948,6.73151,,,,,28.2853,,,39.8546
2018-03-06,,,,50.5438,7.07656,,,,,28.5084,,,40.6098
2018-03-07,,,,51.2742,7.0335,,,,,28.2574,,,40.9229
2018-03-08,,,,51.0871,7.37855,,,,,28.3968,,,40.7901
2018-03-09,,,,51.2064,7.63768,,,,,28.1318,,,42.3498
2018-03-12,,,,51.5147,7.2493,,,,,27.5879,,,41.8604
2018-03-13,,,,51.2587,7.16293,,,,,27.3578,,,41.8604
2018-03-14,,,,51.4148,6.94723,,,,,27.9924,,,41.4134
2018-03-15,,,,51.5147,6.86094,,,,,27.7343,,,41.3317
2018-03-16,,,,51.8824,7.20598,,,,,28.3411,,,41.5571
2018-03-19,,,,51.6787,7.2493,,,,,28.0691,,,41.1977
2018-03-20,,,,50.928,7.07656,,,,,28.4108,,,41.2441
2018-03-21,,,,50.3431,7.29246,,,,,28.5293,,,41.3789
2018-03-22,,,,50.3644,7.07656,,,,,28.0342,,,40.8403
2018-03-23,,,,49.5457,7.0335,,,,,27.7274,,,40.0338
2018-03-26,,,,49.7805,6.90398,,,,,27.8947,,,41.1091
2018-03-27,,,,49.8688,6.64513,,,,,27.8111,,,40.3016
2018-03-28,,,,51.639,6.64513,,,,,27.9993,,,40.6158
2018-03-29,,,,51.2859,6.77447,,,,,28.0272,,,41.1535
2018-04-02,,,,50.1907,6.64513,,,,,27.0788,,,39.9433
2018-04-03,,,,50.9153,6.68836,,,,,27.3717,,,40.7063
2018-04-04,,,,51.7359,6.86094,,,,,27.7204,,,40.662
2018-04-05,,,,51.7068,6.77447,,,,,28.2574,,,41.4222
2018-04-06,,,,51.6913,6.68836,,,,,27.818,,,40.5704
2018-04-09,,,,51.4392,6.86094,,,,,27.7622,,,40.662
2018-04-10,,,,51.6913,7.11979,,,,,28.1109,,,42.0968
2018-04-11,,,,51.6913,7.0335,,,,,28.1597,,,41.5128
2018-04-12,,,,50.7242,6.99036,,,,,27.9714,,,41.7353
2018-04-13,,,,51.0375,6.90398,,,,,27.9226,,,41.9599
2018-04-16,,,,51.7068,7.11979,,,,,28.2086,,,42.6343
2018-04-17,,,,51.7068,7.29246,,,,,28.7734,,,43.5758
2018-04-18,,,,51.5391,7.50798,,,,,28.8362,,,43.7118
2018-04-19,,,,50.7456,7.42178,,,,,28.4805,,,43.6634
2018-04-20,,,,50.022,7.20598,,,,,28.5782,,,42.9909
2018-04-23,,,,49.9299,7.11979,,,,,28.5503,,,43.0825
